Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1,Form2
VTA,Ind,S,mawadish,mawadis,0Sg,Incl,Dub,Pos,gi<<mawadis>>igominaadog,
VTA,Ind,S,mawadish,mawadis,1Sg,2Pl,Dub,Neg,gi<<mawadis>>isinooninimwaadog,
VTA,Ind,S,mawadish,mawadis,1Sg,2Pl,Dub,Pos,gi<<mawadis>>ininimwaadog,
VTA,Ind,S,mawadish,mawadis,1Sg,2Sg,Dub,Neg,gi<<mawadis>>isinooninaadog,
VTA,Ind,S,mawadish,mawadis,1Sg,2Sg,Dub,Pos,gi<<mawadis>>ininaadog,
VTA,Ind,S,mawadish,mawadis,1Sg,3PlProx,Dub,Neg,ni<<mawadis>>aasiidogenag,
VTA,Ind,S,mawadish,mawadis,1Sg,3PlProx,Dub,Pos,ni<<mawadis>>aadogenag,
VTA,Ind,S,mawadish,mawadis,1Sg,3SgObv/3PlObv,Dub,Neg,ni<<mawadis>>imaasiidogenan,
VTA,Ind,S,mawadish,mawadis,1Sg,3SgObv/3PlObv,Dub,Pos,ni<<mawadis>>imaadogenan,
VTA,Ind,S,mawadish,mawadis,1Sg,3SgProx,Dub,Neg,ni<<mawadis>>aasiidog,
VTA,Ind,S,mawadish,mawadis,1Sg,3SgProx,Dub,Pos,ni<<mawadis>>aadog,
VTA,Ind,S,mawadish,mawadis,2Pl,1Sg,Dub,Neg,gi<<mawadish>>i1siimwaadog,
VTA,Ind,S,mawadish,mawadis,2Pl,1Sg,Dub,Pos,gi<<mawadish>>i1mwaadog,
VTA,Ind,S,mawadish,mawadis,2Pl,3PlProx,Dub,Neg,gi<<mawadis>>aasiwaawaadogenag,
VTA,Ind,S,mawadish,mawadis,2Pl,3PlProx,Dub,Pos,gi<<mawadis>>aawaadogenag,
VTA,Ind,S,mawadish,mawadis,2Pl,3SgObv/3PlObv,Dub,Neg,gi<<mawadis>>imaasiwaawaadogenan,
VTA,Ind,S,mawadish,mawadis,2Pl,3SgObv/3PlObv,Dub,Pos,gi<<mawadis>>imaawaadogenan,
VTA,Ind,S,mawadish,mawadis,2Pl,3SgProx,Dub,Neg,gi<<mawadis>>aasiwaawaadog,
VTA,Ind,S,mawadish,mawadis,2Pl,3SgProx,Dub,Pos,gi<<mawadis>>aawaadog,
VTA,Ind,S,mawadish,mawadis,2Pl,Excl,Dub,Neg,gi<<mawadish>>i1siiminaadog,
VTA,Ind,S,mawadish,mawadis,2Pl,Excl,Dub,Pos,gi<<mawadish>>i1minaadog,
VTA,Ind,S,mawadish,mawadis,2Sg,1Sg,Dub,Neg,gi<<mawadish>>i1siinaadog,
VTA,Ind,S,mawadish,mawadis,2Sg,1Sg,Dub,Pos,gi<<mawadish>>i1naadog,
VTA,Ind,S,mawadish,mawadis,2Sg,3PlProx,Dub,Neg,gi<<mawadis>>aasiidogenag,
VTA,Ind,S,mawadish,mawadis,2Sg,3PlProx,Dub,Pos,gi<<mawadis>>aadogenag,
VTA,Ind,S,mawadish,mawadis,2Sg,3SgObv/3PlObv,Dub,Neg,gi<<mawadis>>imaasiidogenan,
VTA,Ind,S,mawadish,mawadis,2Sg,3SgObv/3PlObv,Dub,Pos,gi<<mawadis>>imaadogenan,
VTA,Ind,S,mawadish,mawadis,2Sg,3SgProx,Dub,Neg,gi<<mawadis>>aasiidog,
VTA,Ind,S,mawadish,mawadis,2Sg,3SgProx,Dub,Pos,gi<<mawadis>>aadog,
VTA,Ind,S,mawadish,mawadis,2Sg,Excl,Dub,Neg,gi<<mawadish>>i1siiminaadog,
VTA,Ind,S,mawadish,mawadis,2Sg,Excl,Dub,Pos,gi<<mawadish>>i1minaadog,
VTA,Ind,S,mawadish,mawadis,3PlProx,1Sg,Dub,Neg,ni<<mawadis>>igosiidogenag,
VTA,Ind,S,mawadish,mawadis,3PlProx,1Sg,Dub,Pos,ni<<mawadis>>igodogenag,
VTA,Ind,S,mawadish,mawadis,3PlProx,2Pl,Dub,Neg,gi<<mawadis>>igosiiwaadogenag,
VTA,Ind,S,mawadish,mawadis,3PlProx,2Pl,Dub,Pos,gi<<mawadis>>igowaadogenag,
VTA,Ind,S,mawadish,mawadis,3PlProx,2Sg,Dub,Neg,gi<<mawadis>>igosiidogenag,
VTA,Ind,S,mawadish,mawadis,3PlProx,2Sg,Dub,Pos,gi<<mawadis>>igodogenag,
VTA,Ind,S,mawadish,mawadis,3PlProx,3SgObv/3PlObv,Dub,Neg,o<<mawadis>>aasiwaawaadogenan,
VTA,Ind,S,mawadish,mawadis,3PlProx,3SgObv/3PlObv,Dub,Pos,o<<mawadis>>aawaadogenan,
VTA,Ind,S,mawadish,mawadis,3PlProx,Excl,Dub,Neg,ni<<mawadis>>igosiinaadogenag,
VTA,Ind,S,mawadish,mawadis,3PlProx,Excl,Dub,Pos,ni<<mawadis>>igonaadogenag,
VTA,Ind,S,mawadish,mawadis,3PlProx,Incl,Dub,Neg,gi<<mawadis>>igosiinaadogenag,
VTA,Ind,S,mawadish,mawadis,3PlProx,Incl,Dub,Pos,gi<<mawadis>>igonaadogenag,
VTA,Ind,S,mawadish,mawadis,3SgObv/3PlObv,3PlProx,Dub,Neg,o<<mawadis>>igosiiwaadogenan,
VTA,Ind,S,mawadish,mawadis,3SgObv/3PlObv,3PlProx,Dub,Pos,o<<mawadis>>igowaadogenan,
VTA,Ind,S,mawadish,mawadis,3SgObv/3PlObv,3SgProx,Dub,Neg,o<<mawadis>>igosiidogenan,
VTA,Ind,S,mawadish,mawadis,3SgObv/3PlObv,3SgProx,Dub,Pos,o<<mawadis>>igodogenan,
VTA,Ind,S,mawadish,mawadis,3SgProx,1Sg,Dub,Neg,ni<<mawadis>>igosiidog,
VTA,Ind,S,mawadish,mawadis,3SgProx,1Sg,Dub,Pos,ni<<mawadis>>igodog,
VTA,Ind,S,mawadish,mawadis,3SgProx,2Pl,Dub,Neg,gi<<mawadis>>igosiiwaadog,
VTA,Ind,S,mawadish,mawadis,3SgProx,2Pl,Dub,Pos,gi<<mawadis>>igowaadog,
VTA,Ind,S,mawadish,mawadis,3SgProx,2Sg,Dub,Neg,gi<<mawadis>>igosiidog,
VTA,Ind,S,mawadish,mawadis,3SgProx,2Sg,Dub,Pos,gi<<mawadis>>igodog,
VTA,Ind,S,mawadish,mawadis,3SgProx,3SgObv/3PlObv,Dub,Neg,o<<mawadis>>aasiidogenan,
VTA,Ind,S,mawadish,mawadis,3SgProx,3SgObv/3PlObv,Dub,Pos,o<<mawadis>>aadogenan,
VTA,Ind,S,mawadish,mawadis,3SgProx,Excl,Dub,Neg,ni<<mawadis>>igosiinaadog,
VTA,Ind,S,mawadish,mawadis,3SgProx,Excl,Dub,Pos,ni<<mawadis>>igonaadog,
VTA,Ind,S,mawadish,mawadis,3SgProx,Incl,Dub,Neg,gi<<mawadis>>igosiinaadog,
VTA,Ind,S,mawadish,mawadis,3SgProx,Incl,Dub,Pos,gi<<mawadis>>igonaadog,
VTA,Ind,S,mawadish,mawadis,Excl,2Pl,Dub,Neg,gi<<mawadis>>igoosiimwaadog,
VTA,Ind,S,mawadish,mawadis,Excl,2Pl,Dub,Pos,gi<<mawadis>>igoomwaadog,
VTA,Ind,S,mawadish,mawadis,Excl,2Sg,Dub,Neg,gi<<mawadis>>igoosiinaadog,
VTA,Ind,S,mawadish,mawadis,Excl,2Sg,Dub,Pos,gi<<mawadis>>igoonaadog,
VTA,Ind,S,mawadish,mawadis,Excl,3PlProx,Dub,Neg,ni<<mawadis>>aasiwaanaadogenag,
VTA,Ind,S,mawadish,mawadis,Excl,3PlProx,Dub,Pos,ni<<mawadis>>aanaadogenag,
VTA,Ind,S,mawadish,mawadis,Excl,3SgObv/3PlObv,Dub,Neg,ni<<mawadis>>imaasiwaanaadogenan,
VTA,Ind,S,mawadish,mawadis,Excl,3SgObv/3PlObv,Dub,Pos,ni<<mawadis>>imaanaadogenan,
VTA,Ind,S,mawadish,mawadis,Excl,3SgProx,Dub,Neg,ni<<mawadis>>aasiwaanaadog,
VTA,Ind,S,mawadish,mawadis,Excl,3SgProx,Dub,Pos,ni<<mawadis>>aanaadog,
VTA,Ind,S,mawadish,mawadis,Incl,3PlProx,Dub,Neg,gi<<mawadis>>aasiwaanaadogenag,
VTA,Ind,S,mawadish,mawadis,Incl,3PlProx,Dub,Pos,gi<<mawadis>>aanaadogenag,
VTA,Ind,S,mawadish,mawadis,Incl,3SgObv/3PlObv,Dub,Neg,gi<<mawadis>>imaasiwaanaadogenan,
VTA,Ind,S,mawadish,mawadis,Incl,3SgObv/3PlObv,Dub,Pos,gi<<mawadis>>imaanaadogenan,
VTA,Ind,S,mawadish,mawadis,Incl,3SgProx,Dub,Neg,gi<<mawadis>>aasiwaanaadog,
VTA,Ind,S,mawadish,mawadis,Incl,3SgProx,Dub,Pos,gi<<mawadis>>aanaadog,
VTA,Ind,S,mawadish,mawadis,X,1Sg,Dub,Neg,ni<<mawadis>>igoosiinaadog,
VTA,Ind,S,mawadish,mawadis,X,1Sg,Dub,Pos,ni<<mawadis>>igoonaadog,
VTA,Ind,S,mawadish,mawadis,X,2Pl,Dub,Neg,gi<<mawadis>>igoosiimwaadog,
VTA,Ind,S,mawadish,mawadis,X,2Pl,Dub,Pos,gi<<mawadis>>igoomwaadog,
VTA,Ind,S,mawadish,mawadis,X,2Sg,Dub,Neg,gi<<mawadis>>igoosiinaadog,
VTA,Ind,S,mawadish,mawadis,X,2Sg,Dub,Pos,gi<<mawadis>>igoonaadog,
VTA,Ind,S,mawadish,mawadis,X,3PlProx,Dub,Neg,<<mawadis>>aasiidogenag,
VTA,Ind,S,mawadish,mawadis,X,3PlProx,Dub,Pos,<<mawadis>>aadogenag,
VTA,Ind,S,mawadish,mawadis,X,3SgObv/3PlObv,Dub,Neg,<<mawadis>>imaasiidogenan,
VTA,Ind,S,mawadish,mawadis,X,3SgObv/3PlObv,Dub,Pos,<<mawadis>>imaadogenan,
VTA,Ind,S,mawadish,mawadis,X,3SgProx,Dub,Neg,<<mawadis>>aasiidog,
VTA,Ind,S,mawadish,mawadis,X,3SgProx,Dub,Pos,<<mawadis>>aadog,
VTA,Ind,S,mawadish,mawadis,X,Excl,Dub,Neg,ni<<mawadis>>igoosiiminaadog,
VTA,Ind,S,mawadish,mawadis,X,Excl,Dub,Pos,ni<<mawadis>>igoominaadog,
VTA,Ind,S,mawadish,mawadis,X,Incl,Dub,Neg,gi<<mawadis>>igoosiiminaadog,
VTA,Ind,S,mawadish,mawadis,X,Incl,Dub,Pos,gi<<mawadis>>igoominaadog,
VTA,Ind,S,mawadish,mawadis,0Pl,1Sg,Neu,Neg,ni<<mawadis>>igosiinan,
VTA,Ind,S,mawadish,mawadis,0Pl,1Sg,Neu,Pos,ni<<mawadis>>igonan,
VTA,Ind,S,mawadish,mawadis,0Pl,2Pl,Neu,Neg,gi<<mawadis>>igosiinaawaan,
VTA,Ind,S,mawadish,mawadis,0Pl,2Pl,Neu,Pos,gi<<mawadis>>igonaawaan,
VTA,Ind,S,mawadish,mawadis,0Pl,2Sg,Neu,Neg,gi<<mawadis>>igosiinan,
VTA,Ind,S,mawadish,mawadis,0Pl,2Sg,Neu,Pos,gi<<mawadis>>igonan,
VTA,Ind,S,mawadish,mawadis,0Pl,3PlProx,Neu,Neg,o<<mawadis>>igosiinaawaan,
VTA,Ind,S,mawadish,mawadis,0Pl,3PlProx,Neu,Pos,o<<mawadis>>igonaawaan,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgObv/3PlObv,Neu,Neg,o<<mawadis>>igosiinini,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgObv/3PlObv,Neu,Pos,o<<mawadis>>igonini,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgProx,Neu,Neg,o<<mawadis>>igosiinan,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgProx,Neu,Pos,o<<mawadis>>igonan,
VTA,Ind,S,mawadish,mawadis,0Pl,Excl,Neu,Neg,ni<<mawadis>>igosiimin,
VTA,Ind,S,mawadish,mawadis,0Pl,Excl,Neu,Pos,ni<<mawadis>>igomin,
VTA,Ind,S,mawadish,mawadis,0Pl,Incl,Neu,Neg,gi<<mawadis>>igosiimin,
VTA,Ind,S,mawadish,mawadis,0Pl,Incl,Neu,Pos,gi<<mawadis>>igomin,
VTA,Ind,S,mawadish,mawadis,0Sg,1Sg,Neu,Neg,ni<<mawadis>>igosiin,
VTA,Ind,S,mawadish,mawadis,0Sg,1Sg,Neu,Pos,ni<<mawadis>>igon,
VTA,Ind,S,mawadish,mawadis,0Sg,2Pl,Neu,Neg,gi<<mawadis>>igosiinaawaa,
VTA,Ind,S,mawadish,mawadis,0Sg,2Pl,Neu,Pos,gi<<mawadis>>igonaawaa,
VTA,Ind,S,mawadish,mawadis,0Sg,2Sg,Neu,Neg,gi<<mawadis>>igosiin,
VTA,Ind,S,mawadish,mawadis,0Sg,2Sg,Neu,Pos,gi<<mawadis>>igon,
VTA,Ind,S,mawadish,mawadis,0Sg,3PlProx,Neu,Neg,o<<mawadis>>igosiinaawaa,
VTA,Ind,S,mawadish,mawadis,0Sg,3PlProx,Neu,Pos,o<<mawadis>>igonaawaa,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgObv/3PlObv,Neu,Neg,o<<mawadis>>igosiinini,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgObv/3PlObv,Neu,Pos,o<<mawadis>>igonini,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgProx,Neu,Neg,o<<mawadis>>igosiin,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgProx,Neu,Pos,o<<mawadis>>igon,
VTA,Ind,S,mawadish,mawadis,0Sg,Excl,Neu,Neg,ni<<mawadis>>igosiimin,
VTA,Ind,S,mawadish,mawadis,0Sg,Excl,Neu,Pos,ni<<mawadis>>igomin,
VTA,Ind,S,mawadish,mawadis,0Sg,Incl,Neu,Neg,gi<<mawadis>>igosiimin,
VTA,Ind,S,mawadish,mawadis,0Sg,Incl,Neu,Pos,gi<<mawadis>>igomin,
VTA,Ind,S,mawadish,mawadis,1Sg,2Pl,Neu,Neg,gi<<mawadis>>isinooninim,
VTA,Ind,S,mawadish,mawadis,1Sg,2Pl,Neu,Pos,gi<<mawadis>>ininim,
VTA,Ind,S,mawadish,mawadis,1Sg,2Sg,Neu,Neg,gi<<mawadis>>isinoon,
VTA,Ind,S,mawadish,mawadis,1Sg,2Sg,Neu,Pos,gi<<mawadis>>in,
VTA,Ind,S,mawadish,mawadis,1Sg,3PlProx,Neu,Neg,ni<<mawadis>>aasiig,
VTA,Ind,S,mawadish,mawadis,1Sg,3PlProx,Neu,Pos,ni<<mawadis>>aag,
VTA,Ind,S,mawadish,mawadis,1Sg,3SgObv/3PlObv,Neu,Neg,ni<<mawadis>>imaasiin,
VTA,Ind,S,mawadish,mawadis,1Sg,3SgObv/3PlObv,Neu,Pos,ni<<mawadis>>imaan,
VTA,Ind,S,mawadish,mawadis,1Sg,3SgProx,Neu,Neg,ni<<mawadis>>aasiin,
VTA,Ind,S,mawadish,mawadis,1Sg,3SgProx,Neu,Pos,ni<<mawadis>>aa,
VTA,Ind,S,mawadish,mawadis,2Pl,1Sg,Neu,Neg,gi<<mawadish>>i1siim,
VTA,Ind,S,mawadish,mawadis,2Pl,1Sg,Neu,Pos,gi<<mawadish>>i1m,
VTA,Ind,S,mawadish,mawadis,2Pl,3PlProx,Neu,Neg,gi<<mawadis>>aasiwaawaag,
VTA,Ind,S,mawadish,mawadis,2Pl,3PlProx,Neu,Pos,gi<<mawadis>>aawaag,
VTA,Ind,S,mawadish,mawadis,2Pl,3SgObv/3PlObv,Neu,Neg,gi<<mawadis>>imaasiwaawaan,
VTA,Ind,S,mawadish,mawadis,2Pl,3SgObv/3PlObv,Neu,Pos,gi<<mawadis>>imaawaan,
VTA,Ind,S,mawadish,mawadis,2Pl,3SgProx,Neu,Neg,gi<<mawadis>>aasiwaawaa,
VTA,Ind,S,mawadish,mawadis,2Pl,3SgProx,Neu,Pos,gi<<mawadis>>aawaa,
VTA,Ind,S,mawadish,mawadis,2Pl,Excl,Neu,Neg,gi<<mawadish>>i1siimin,
VTA,Ind,S,mawadish,mawadis,2Pl,Excl,Neu,Pos,gi<<mawadish>>i1min,
VTA,Ind,S,mawadish,mawadis,2Sg,1Sg,Neu,Neg,gi<<mawadish>>i1siin,
VTA,Ind,S,mawadish,mawadis,2Sg,1Sg,Neu,Pos,gi<<mawadish>>i1,
VTA,Ind,S,mawadish,mawadis,2Sg,3PlProx,Neu,Neg,gi<<mawadis>>aasiig,
VTA,Ind,S,mawadish,mawadis,2Sg,3PlProx,Neu,Pos,gi<<mawadis>>aag,
VTA,Ind,S,mawadish,mawadis,2Sg,3SgObv/3PlObv,Neu,Neg,gi<<mawadis>>imaasiin,
VTA,Ind,S,mawadish,mawadis,2Sg,3SgObv/3PlObv,Neu,Pos,gi<<mawadis>>imaan,
VTA,Ind,S,mawadish,mawadis,2Sg,3SgProx,Neu,Neg,gi<<mawadis>>aasiin,
VTA,Ind,S,mawadish,mawadis,2Sg,3SgProx,Neu,Pos,gi<<mawadis>>aa,
VTA,Ind,S,mawadish,mawadis,2Sg,Excl,Neu,Neg,gi<<mawadish>>i1siimin,
VTA,Ind,S,mawadish,mawadis,2Sg,Excl,Neu,Pos,gi<<mawadish>>i1min,
VTA,Ind,S,mawadish,mawadis,3PlProx,1Sg,Neu,Neg,ni<<mawadis>>igosiig,
VTA,Ind,S,mawadish,mawadis,3PlProx,1Sg,Neu,Pos,ni<<mawadis>>igoog,
VTA,Ind,S,mawadish,mawadis,3PlProx,2Pl,Neu,Neg,gi<<mawadis>>igosiiwaag,
VTA,Ind,S,mawadish,mawadis,3PlProx,2Pl,Neu,Pos,gi<<mawadis>>igowaag,
VTA,Ind,S,mawadish,mawadis,3PlProx,2Sg,Neu,Neg,gi<<mawadis>>igosiig,
VTA,Ind,S,mawadish,mawadis,3PlProx,2Sg,Neu,Pos,gi<<mawadis>>igoog,
VTA,Ind,S,mawadish,mawadis,3PlProx,3SgObv/3PlObv,Neu,Neg,o<<mawadis>>aasiwaawaan,
VTA,Ind,S,mawadish,mawadis,3PlProx,3SgObv/3PlObv,Neu,Pos,o<<mawadis>>aawaan,
VTA,Ind,S,mawadish,mawadis,3PlProx,Excl,Neu,Neg,ni<<mawadis>>igosiinaanig,
VTA,Ind,S,mawadish,mawadis,3PlProx,Excl,Neu,Pos,ni<<mawadis>>igonaanig,
VTA,Ind,S,mawadish,mawadis,3PlProx,Incl,Neu,Neg,gi<<mawadis>>igosiinaanig,
VTA,Ind,S,mawadish,mawadis,3PlProx,Incl,Neu,Pos,gi<<mawadis>>igonaanig,
VTA,Ind,S,mawadish,mawadis,3SgObv/3PlObv,3PlProx,Neu,Neg,o<<mawadis>>igosiiwaan,
VTA,Ind,S,mawadish,mawadis,3SgObv/3PlObv,3PlProx,Neu,Pos,o<<mawadis>>igowaan,
VTA,Ind,S,mawadish,mawadis,3SgObv/3PlObv,3SgProx,Neu,Neg,o<<mawadis>>igosiin,
VTA,Ind,S,mawadish,mawadis,3SgObv/3PlObv,3SgProx,Neu,Pos,o<<mawadis>>igoon,
VTA,Ind,S,mawadish,mawadis,3SgProx,1Sg,Neu,Neg,ni<<mawadis>>igosiin,
VTA,Ind,S,mawadish,mawadis,3SgProx,1Sg,Neu,Pos,ni<<mawadis>>ig,
VTA,Ind,S,mawadish,mawadis,3SgProx,2Pl,Neu,Neg,gi<<mawadis>>igosiiwaa,
VTA,Ind,S,mawadish,mawadis,3SgProx,2Pl,Neu,Pos,gi<<mawadis>>igowaa,
VTA,Ind,S,mawadish,mawadis,3SgProx,2Sg,Neu,Neg,gi<<mawadis>>igosiin,
VTA,Ind,S,mawadish,mawadis,3SgProx,2Sg,Neu,Pos,gi<<mawadis>>ig,
VTA,Ind,S,mawadish,mawadis,3SgProx,3SgObv/3PlObv,Neu,Neg,o<<mawadis>>aasiin,
VTA,Ind,S,mawadish,mawadis,3SgProx,3SgObv/3PlObv,Neu,Pos,o<<mawadis>>aan,
VTA,Ind,S,mawadish,mawadis,3SgProx,Excl,Neu,Neg,ni<<mawadis>>igosiinaan,
VTA,Ind,S,mawadish,mawadis,3SgProx,Excl,Neu,Pos,ni<<mawadis>>igonaan,
VTA,Ind,S,mawadish,mawadis,3SgProx,Incl,Neu,Neg,gi<<mawadis>>igosiinaan,
VTA,Ind,S,mawadish,mawadis,3SgProx,Incl,Neu,Pos,gi<<mawadis>>igonaan,
VTA,Ind,S,mawadish,mawadis,Excl,2Pl,Neu,Neg,gi<<mawadis>>igoosiim,
VTA,Ind,S,mawadish,mawadis,Excl,2Pl,Neu,Pos,gi<<mawadis>>igoom,
VTA,Ind,S,mawadish,mawadis,Excl,2Sg,Neu,Neg,gi<<mawadis>>igoosiin,
VTA,Ind,S,mawadish,mawadis,Excl,2Sg,Neu,Pos,gi<<mawadis>>igoo,
VTA,Ind,S,mawadish,mawadis,Excl,3PlProx,Neu,Neg,ni<<mawadis>>aasiwaanaanig,
VTA,Ind,S,mawadish,mawadis,Excl,3PlProx,Neu,Pos,ni<<mawadis>>aanaanig,
VTA,Ind,S,mawadish,mawadis,Excl,3SgObv/3PlObv,Neu,Neg,ni<<mawadis>>imaasiwaanaan,
VTA,Ind,S,mawadish,mawadis,Excl,3SgObv/3PlObv,Neu,Pos,ni<<mawadis>>imaanaan,
VTA,Ind,S,mawadish,mawadis,Excl,3SgProx,Neu,Neg,ni<<mawadis>>aasiwaanaan,
VTA,Ind,S,mawadish,mawadis,Excl,3SgProx,Neu,Pos,ni<<mawadis>>aanaan,
VTA,Ind,S,mawadish,mawadis,Incl,3PlProx,Neu,Neg,gi<<mawadis>>aasiwaanaanig,
VTA,Ind,S,mawadish,mawadis,Incl,3PlProx,Neu,Pos,gi<<mawadis>>aanaanig,
VTA,Ind,S,mawadish,mawadis,Incl,3SgObv/3PlObv,Neu,Neg,gi<<mawadis>>imaasiwaanaan,
VTA,Ind,S,mawadish,mawadis,Incl,3SgObv/3PlObv,Neu,Pos,gi<<mawadis>>imaanaan,
VTA,Ind,S,mawadish,mawadis,Incl,3SgProx,Neu,Neg,gi<<mawadis>>aasiwaanaan,
VTA,Ind,S,mawadish,mawadis,Incl,3SgProx,Neu,Pos,gi<<mawadis>>aanaan,
VTA,Ind,S,mawadish,mawadis,X,1Sg,Neu,Neg,ni<<mawadis>>igoosiin,
VTA,Ind,S,mawadish,mawadis,X,1Sg,Neu,Pos,ni<<mawadis>>igoo,
VTA,Ind,S,mawadish,mawadis,X,2Pl,Neu,Neg,gi<<mawadis>>igoosiim,
VTA,Ind,S,mawadish,mawadis,X,2Pl,Neu,Pos,gi<<mawadis>>igoom,
VTA,Ind,S,mawadish,mawadis,X,2Sg,Neu,Neg,gi<<mawadis>>igoosiin,
VTA,Ind,S,mawadish,mawadis,X,2Sg,Neu,Pos,gi<<mawadis>>igoo,
VTA,Ind,S,mawadish,mawadis,X,3PlProx,Neu,Neg,<<mawadis>>aasiiwag,
VTA,Ind,S,mawadish,mawadis,X,3PlProx,Neu,Pos,<<mawadis>>aawag,
VTA,Ind,S,mawadish,mawadis,X,3SgObv/3PlObv,Neu,Neg,<<mawadis>>imaasiiwan,
VTA,Ind,S,mawadish,mawadis,X,3SgObv/3PlObv,Neu,Pos,<<mawadis>>imaawan,
VTA,Ind,S,mawadish,mawadis,X,3SgProx,Neu,Neg,<<mawadis>>aasiin,
VTA,Ind,S,mawadish,mawadis,X,3SgProx,Neu,Pos,<<mawadis>>aa,
VTA,Ind,S,mawadish,mawadis,X,Excl,Neu,Neg,ni<<mawadis>>igoosiimin,
VTA,Ind,S,mawadish,mawadis,X,Excl,Neu,Pos,ni<<mawadis>>igoomin,
VTA,Ind,S,mawadish,mawadis,X,Incl,Neu,Neg,gi<<mawadis>>igoosiimin,
VTA,Ind,S,mawadish,mawadis,X,Incl,Neu,Pos,gi<<mawadis>>igoomin,
VTA,Ind,S,mawadish,mawadis,0Pl,1Sg,Prt,Neg,ni<<mawadis>>igosiinaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,1Sg,Prt,Pos,ni<<mawadis>>igonaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,2Pl,Prt,Neg,gi<<mawadis>>igosiinaawaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,2Pl,Prt,Pos,gi<<mawadis>>igonaawaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,2Sg,Prt,Neg,gi<<mawadis>>igosiinaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,2Sg,Prt,Pos,gi<<mawadis>>igonaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,3PlProx,Prt,Neg,o<<mawadis>>igosiinaawaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,3PlProx,Prt,Pos,o<<mawadis>>igonaawaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgObv/3PlObv,Prt,Neg,o<<mawadis>>igosiininaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgObv/3PlObv,Prt,Pos,o<<mawadis>>igoninaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgProx,Prt,Neg,o<<mawadis>>igosiinaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgProx,Prt,Pos,o<<mawadis>>igonaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,Excl,Prt,Neg,ni<<mawadis>>igosiiminaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,Excl,Prt,Pos,ni<<mawadis>>igominaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,Incl,Prt,Neg,gi<<mawadis>>igosiiminaabanen,
VTA,Ind,S,mawadish,mawadis,0Pl,Incl,Prt,Pos,gi<<mawadis>>igominaabanen,
VTA,Ind,S,mawadish,mawadis,0Sg,1Sg,Prt,Neg,ni<<mawadis>>igosiinaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,1Sg,Prt,Pos,ni<<mawadis>>igonaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,2Pl,Prt,Neg,gi<<mawadis>>igosiinaawaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,2Pl,Prt,Pos,gi<<mawadis>>igonaawaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,2Sg,Prt,Neg,gi<<mawadis>>igosiinaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,2Sg,Prt,Pos,gi<<mawadis>>igonaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,3PlProx,Prt,Neg,o<<mawadis>>igosiinaawaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,3PlProx,Prt,Pos,o<<mawadis>>igonaawaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgObv/3PlObv,Prt,Neg,o<<mawadis>>igosiininaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgObv/3PlObv,Prt,Pos,o<<mawadis>>igoninaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgProx,Prt,Neg,o<<mawadis>>igosiinaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgProx,Prt,Pos,o<<mawadis>>igonaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,Excl,Prt,Neg,ni<<mawadis>>igosiiminaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,Excl,Prt,Pos,ni<<mawadis>>igominaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,Incl,Prt,Neg,gi<<mawadis>>igosiiminaaban,
VTA,Ind,S,mawadish,mawadis,0Sg,Incl,Prt,Pos,gi<<mawadis>>igominaaban,
VTA,Ind,S,mawadish,mawadis,1Sg,2Pl,Prt,Neg,gi<<mawadis>>isinooninimwaaban,
